E3,13/02/2016,Plymouth,Mansfield,,,,,,,,,
E3,13/02/2016,Portsmouth,Bristol Rovers,,,,,,,,,
E3,13/02/2016,Stevenage,Cambridge Utd,,,,,,,,,
E3,13/02/2016,Wimbledon,Luton,,,,,,,,,
E3,13/02/2016,Wycombe,Exeter,,,,,,,,,
E3,13/02/2016,York,Notts County,,,,,,,,,
SC0,13/02/2016,Celtic,Ross County,,,,,,,,,
SC0,13/02/2016,Dundee FC,St. Johnstone,,,,,,,,,
SC0,13/02/2016,Hamilton,Dundee Utd,,,,,,,,,
SC0,13/02/2016,Hearts,Partick,,,,,,,,,
SC0,13/02/2016,Inverness,Aberdeen,,,,,,,,,
SC0,13/02/2016,Motherwell,Kilmarnock,,,,,,,,,
E1,20/02/2016,Birmingham,Leeds,,,,,,,,,
E1,20/02/2016,Bolton,QPR,,,,,,,,,
E1,20/02/2016,Brentford,Derby,,,,,,,,,
E1,20/02/2016,Burnley,Rotherham,,,,,,,,,
E1,20/02/2016,Cardiff,Brighton,,,,,,,,,
E1,20/02/2016,Fulham,Charlton,,,,,,,,,
E1,20/02/2016,Huddersfield,Wolves,,,,,,,,,
E1,20/02/2016,Hull,Nottingham,,,,,,,,,
E1,20/02/2016,Ipswich,Blackburn,,,,,,,,,
E1,20/02/2016,Middlesbrough,Reading,,,,,,,,,
E1,20/02/2016,Milton Keynes,Bristol City,,,,,,,,,
E1,20/02/2016,Preston,Sheffield Wed,,,,,,,,,
E2,20/02/2016,Barnsley,Doncaster,,,,,,,,,
E2,20/02/2016,Bradford,Rochdale,,,,,,,,,
E2,20/02/2016,Bury,Colchester,,,,,,,,,
E2,20/02/2016,Chesterfield,Crewe,,,,,,,,,
E2,20/02/2016,Fleetwood,Scunthorpe,,,,,,,,,
E2,20/02/2016,Millwall,Peterborough,,,,,,,,,
E2,20/02/2016,Oldham,Gillingham FC,,,,,,,,,
E2,20/02/2016,Sheffield Utd,Port Vale,,,,,,,,,
E2,20/02/2016,Shrewsbury,Coventry,,,,,,,,,
E2,20/02/2016,Southend,Burton,,,,,,,,,
E2,20/02/2016,Swindon,Blackpool,,,,,,,,,
E2,20/02/2016,Walsall,Wigan,,,,,,,,,
E3,20/02/2016,Barnet,Wimbledon,,,,,,,,,
E3,20/02/2016,Bristol Rovers,Morecambe,,,,,,,,,
E3,20/02/2016,Cambridge Utd,York,,,,,,,,,
E3,20/02/2016,Carlisle,Stevenage,,,,,,,,,
E3,20/02/2016,Crawley Town,Plymouth,,,,,,,,,
E3,20/02/2016,Exeter,Newport,,,,,,,,,
E3,20/02/2016,Luton,Hartlepool,,,,,,,,,
E3,20/02/2016,Mansfield,Dagenham & Red.,,,,,,,,,
E3,20/02/2016,Northampton,Wycombe,,,,,,,,,
E3,20/02/2016,Notts County,Leyton Orient,,,,,,,,,
E3,20/02/2016,Oxford Utd,Accrington,,,,,,,,,
E3,20/02/2016,Yeovil,Portsmouth,,,,,,,,,
SC0,20/02/2016,Celtic,Inverness,,,,,,,,,
SC0,20/02/2016,Dundee Utd,Hearts,,,,,,,,,
SC0,20/02/2016,Kilmarnock,Dundee FC,,,,,,,,,
